2011-06-06	13:54:9.74832	1	36	25	0.13	
2011-06-06	13:54:10.705205	1	35	26	0.13	
2011-06-06	13:54:11.662089	1	35	27	0.13	
2011-06-06	13:54:12.618974	1	34	28	0.13	
2011-06-06	13:54:13.575859	1	34	29	0.13	
2011-06-06	13:54:14.532743	1	33	30	0.13	
2011-06-06	13:54:15.489628	1	33	31	0.41	
2011-06-06	13:54:15.793237	1	33	32	0.41	
2011-06-06	13:54:16.096846	1	33	33	0.72	
2011-06-06	13:54:16.271286	1	32	34	0.72	
2011-06-06	13:54:16.445726	1	32	35	0.72	
2011-06-06	13:54:16.620166	1	32	36	0.72	
2011-06-06	13:54:16.794606	1	32	37	0.72	
2011-06-06	13:54:16.969046	1	32	38	0.72	
2011-06-06	13:54:17.143485	1	32	39	0.72	
2011-06-06	13:54:17.317925	1	32	40	0.72	
2011-06-06	13:54:17.492365	1	32	41	0.72	
2011-06-06	13:54:17.666805	1	32	42	0.72	
2011-06-06	13:54:17.841245	1	32	43	0.72	
2011-06-06	13:54:18.015685	1	32	44	0.76	
2011-06-06	13:54:18.181093	1	32	45	0.76	
2011-06-06	13:54:18.346502	1	32	46	0.76	
2011-06-06	13:54:18.51191	1	32	47	0.76	
2011-06-06	13:54:18.677319	1	32	48	0.76	
2011-06-06	13:54:18.842727	1	32	49	0.76	
2011-06-06	13:54:19.008135	1	32	50	0.76	
2011-06-06	13:54:19.173544	1	32	51	0.76	
2011-06-06	13:54:19.338952	1	32	52	0.5	
2011-06-06	13:54:19.58697	1	32	53	0.5	
2011-06-06	13:54:19.834988	1	32	54	0.5	
2011-06-06	13:54:20.083006	1	32	55	0.5	
2011-06-06	13:54:20.331024	1	32	56	0.5	
2011-06-06	13:54:20.579042	1	32	57	0.5	
2011-06-06	13:54:20.827061	1	32	58	0.5	
2011-06-06	13:54:21.075079	1	32	59	0.5	
2011-06-06	13:54:21.323097	1	32	60	0.5	
2011-06-06	13:54:21.571115	1	32	61	0.5	
2011-06-06	13:54:21.819133	1	32	62	0.42	1-begin
2011-06-06	13:54:22.118093	1	33	62	0.42	
2011-06-06	13:54:22.417053	1	34	62	0.42	
2011-06-06	13:54:22.716013	1	35	62	0.42	
2011-06-06	13:54:23.014973	1	36	63	0.05	
2011-06-06	13:54:25.648711	1	35	62	0.05	
2011-06-06	13:54:28.282449	1	34	62	0.05	
2011-06-06	13:54:30.916187	1	33	62	0.05	
2011-06-06	13:54:33.549925	1	32	62	0.15	
2011-06-06	13:54:34.381717	1	33	62	0.15	
2011-06-06	13:54:35.213509	1	34	62	0.15	
2011-06-06	13:54:36.045302	1	35	62	0.15	
2011-06-06	13:54:36.877094	1	36	63	0.47	
2011-06-06	13:54:37.142561	1	35	62	0.47	
2011-06-06	13:54:37.408027	1	34	62	0.47	
2011-06-06	13:54:37.673494	1	33	62	0.47	
2011-06-06	13:54:37.93896	1	32	62	1.35	
2011-06-06	13:54:38.031851	1	33	62	1.35	
2011-06-06	13:54:38.124741	1	34	62	1.35	
2011-06-06	13:54:38.217632	1	35	62	1.35	
2011-06-06	13:54:38.310523	1	36	63	9.19	
2011-06-06	13:54:38.32412	1	35	62	9.19	
2011-06-06	13:54:38.337717	1	35	61	9.19	
2011-06-06	13:54:38.351314	1	34	60	9.19	
2011-06-06	13:54:38.364911	1	34	59	9.19	
2011-06-06	13:54:38.378508	1	34	58	9.19	
2011-06-06	13:54:38.392105	1	33	57	9.19	
2011-06-06	13:54:38.405702	1	33	56	9.19	
2011-06-06	13:54:38.419299	1	33	55	9.19	
2011-06-06	13:54:38.432896	1	32	54	9.19	
2011-06-06	13:54:38.446493	1	32	53	9.19	
2011-06-06	13:54:38.46009	1	32	52	0.3	
2011-06-06	13:54:38.87964	1	32	51	0.3	
2011-06-06	13:54:39.299189	1	32	50	0.3	
2011-06-06	13:54:39.718739	1	32	49	0.3	
2011-06-06	13:54:40.138289	1	32	48	0.3	
2011-06-06	13:54:40.557839	1	32	47	0.3	
2011-06-06	13:54:40.977388	1	32	46	0.3	
2011-06-06	13:54:41.396938	1	32	45	0.3	
2011-06-06	13:54:41.816488	1	32	44	0.22	
2011-06-06	13:54:42.397534	1	32	45	0.22	
2011-06-06	13:54:42.978581	1	32	46	0.22	
2011-06-06	13:54:43.559627	1	32	47	0.22	
2011-06-06	13:54:44.140674	1	32	48	0.22	
2011-06-06	13:54:44.72172	1	32	49	0.22	
2011-06-06	13:54:45.302766	1	32	50	0.22	
2011-06-06	13:54:45.883813	1	32	51	0.22	
2011-06-06	13:54:46.464859	1	32	52	0.77	
2011-06-06	13:54:46.6276	1	31	51	0.77	
2011-06-06	13:54:46.790342	1	30	50	0.77	
2011-06-06	13:54:46.953083	1	29	49	0.77	
2011-06-06	13:54:47.115825	1	28	48	0.77	
2011-06-06	13:54:47.278566	1	27	47	0.77	
2011-06-06	13:54:47.441308	1	26	46	0.77	
2011-06-06	13:54:47.604049	1	25	45	0.77	
2011-06-06	13:54:47.766791	1	24	44	0.77	
2011-06-06	13:54:47.929532	1	23	43	0.77	
2011-06-06	13:54:48.092274	1	22	42	0.77	
2011-06-06	13:54:48.255015	1	21	52	0.21	
2011-06-06	13:54:48.858975	1	22	52	0.21	
2011-06-06	13:54:49.462936	1	23	52	0.21	
2011-06-06	13:54:50.066896	1	24	52	0.21	
2011-06-06	13:54:50.670857	1	25	52	0.21	
2011-06-06	13:54:51.274817	1	26	52	0.21	
2011-06-06	13:54:51.878778	1	27	52	0.21	
2011-06-06	13:54:52.482738	1	28	52	0.21	
2011-06-06	13:54:53.086699	1	29	52	0.21	
2011-06-06	13:54:53.690659	1	30	52	0.21	
2011-06-06	13:54:54.29462	1	31	52	0.21	
2011-06-06	13:54:54.89858	1	32	52	1.12	
2011-06-06	13:54:55.01063	1	31	51	1.12	
