2009-03-30	09:50:11.031324	1	36	25	1.25	
2009-03-30	09:50:11.131445	1	36	24	1.25	
2009-03-30	09:50:11.231567	1	36	23	1.25	
2009-03-30	09:50:11.331688	1	36	22	1.25	
2009-03-30	09:50:11.43181	1	36	21	1.25	
2009-03-30	09:50:11.531931	1	36	20	1.25	
2009-03-30	09:50:11.632052	1	36	19	1.25	
2009-03-30	09:50:11.732174	1	36	18	1.25	
2009-03-30	09:50:11.832295	1	36	17	1.25	
2009-03-30	09:50:11.932417	1	36	16	1.25	
2009-03-30	09:50:12.032538	1	36	15	1.01	
2009-03-30	09:50:12.156197	1	35	16	1.01	
2009-03-30	09:50:12.279856	1	35	17	1.01	
2009-03-30	09:50:12.403516	1	35	18	1.01	
2009-03-30	09:50:12.527175	1	35	19	1.01	
2009-03-30	09:50:12.650834	1	35	20	1.01	
2009-03-30	09:50:12.774493	1	34	21	1.01	
2009-03-30	09:50:12.898152	1	34	22	1.01	
2009-03-30	09:50:13.021811	1	34	23	1.01	
2009-03-30	09:50:13.145471	1	34	24	1.01	
2009-03-30	09:50:13.26913	1	34	25	1.01	
2009-03-30	09:50:13.392789	1	33	26	1.01	
2009-03-30	09:50:13.516448	1	33	27	1.01	
2009-03-30	09:50:13.640107	1	33	28	1.01	
2009-03-30	09:50:13.763767	1	33	29	1.01	
2009-03-30	09:50:13.887426	1	33	30	1.01	
2009-03-30	09:50:14.011085	1	33	31	0.25	
2009-03-30	09:50:14.507352	1	33	32	0.25	
2009-03-30	09:50:15.003619	1	33	33	1.26	
2009-03-30	09:50:15.103157	1	32	34	1.26	
2009-03-30	09:50:15.202694	1	32	35	1.26	
2009-03-30	09:50:15.302232	1	32	36	1.26	
2009-03-30	09:50:15.40177	1	32	37	1.26	
2009-03-30	09:50:15.501307	1	32	38	1.26	
2009-03-30	09:50:15.600845	1	32	39	1.26	
2009-03-30	09:50:15.700382	1	32	40	1.26	
2009-03-30	09:50:15.79992	1	32	41	1.26	
2009-03-30	09:50:15.899458	1	32	42	1.26	
2009-03-30	09:50:15.998995	1	32	43	1.26	
2009-03-30	09:50:16.098533	1	32	44	0.51	
2009-03-30	09:50:16.345584	1	32	45	0.51	
2009-03-30	09:50:16.592634	1	32	46	0.51	
2009-03-30	09:50:16.839685	1	32	47	0.51	
2009-03-30	09:50:17.086736	1	32	48	0.51	
2009-03-30	09:50:17.333787	1	32	49	0.51	
2009-03-30	09:50:17.580837	1	32	50	0.51	
2009-03-30	09:50:17.827888	1	32	51	0.51	
2009-03-30	09:50:18.074939	1	32	52	0.52	
2009-03-30	09:50:18.31449	1	32	53	0.52	
2009-03-30	09:50:18.554041	1	32	54	0.52	
2009-03-30	09:50:18.793592	1	32	55	0.52	
2009-03-30	09:50:19.033143	1	32	56	0.52	
2009-03-30	09:50:19.272694	1	32	57	0.52	
