2010-06-24	10:25:14.1264	1	36	15	1.18	
2010-06-24	10:25:14.231971	1	36	16	1.18	
2010-06-24	10:25:14.337542	1	36	17	1.18	
2010-06-24	10:25:14.443113	1	36	18	1.18	
2010-06-24	10:25:14.548684	1	36	19	1.18	
2010-06-24	10:25:14.654255	1	36	20	1.18	
2010-06-24	10:25:14.759826	1	36	21	1.18	
2010-06-24	10:25:14.865397	1	36	22	1.18	
2010-06-24	10:25:14.970968	1	36	23	1.18	
2010-06-24	10:25:15.076539	1	36	24	1.18	
2010-06-24	10:25:15.18211	1	36	25	0.34	
2010-06-24	10:25:15.554454	1	35	26	0.34	
2010-06-24	10:25:15.926798	1	35	27	0.34	
2010-06-24	10:25:16.299141	1	34	28	0.34	
2010-06-24	10:25:16.671485	1	34	29	0.34	
2010-06-24	10:25:17.043829	1	34	30	0.34	
2010-06-24	10:25:17.416173	1	33	31	0.34	
2010-06-24	10:25:17.788516	1	33	32	0.34	
2010-06-24	10:25:18.16086	1	33	33	10.34	
2010-06-24	10:25:18.172945	1	33	32	10.34	
2010-06-24	10:25:18.18503	1	33	31	1.61	
2010-06-24	10:25:18.262558	1	32	32	1.61	
2010-06-24	10:25:18.340085	1	32	33	1.61	
2010-06-24	10:25:18.417613	1	32	34	1.61	
2010-06-24	10:25:18.495141	1	32	35	1.61	
2010-06-24	10:25:18.572668	1	32	36	1.61	
2010-06-24	10:25:18.650196	1	32	37	1.61	
2010-06-24	10:25:18.727724	1	32	38	1.61	
2010-06-24	10:25:18.805252	1	32	39	1.61	
2010-06-24	10:25:18.882779	1	32	40	1.61	
2010-06-24	10:25:18.960307	1	32	41	1.61	
2010-06-24	10:25:19.037835	1	32	42	1.61	
2010-06-24	10:25:19.115362	1	32	43	1.61	
2010-06-24	10:25:19.19289	1	32	44	1.7	
2010-06-24	10:25:19.266583	1	32	45	1.7	
2010-06-24	10:25:19.340275	1	32	46	1.7	
2010-06-24	10:25:19.413968	1	32	47	1.7	
2010-06-24	10:25:19.48766	1	32	48	1.7	
2010-06-24	10:25:19.561353	1	32	49	1.7	
2010-06-24	10:25:19.635045	1	32	50	1.7	
2010-06-24	10:25:19.708738	1	32	51	1.7	
2010-06-24	10:25:19.78243	1	32	52	0.28	
2010-06-24	10:25:20.227077	1	32	53	0.28	
2010-06-24	10:25:20.671724	1	32	54	0.28	
2010-06-24	10:25:21.116371	1	32	55	0.28	
2010-06-24	10:25:21.561018	1	32	56	0.28	
2010-06-24	10:25:22.005665	1	32	57	0.28	
2010-06-24	10:25:22.450312	1	32	58	0.28	
2010-06-24	10:25:22.894959	1	32	59	0.28	
2010-06-24	10:25:23.339606	1	32	60	0.28	
2010-06-24	10:25:23.784253	1	32	61	0.28	
2010-06-24	10:25:24.2289	1	32	62	0.05	1-begin
2010-06-24	10:25:26.940759	1	32	61	0.05	
2010-06-24	10:25:29.652618	1	32	60	0.05	
2010-06-24	10:25:32.364477	1	32	59	0.05	
2010-06-24	10:25:35.076336	1	32	58	0.05	
2010-06-24	10:25:37.788195	1	32	57	0.05	
2010-06-24	10:25:40.500054	1	32	56	0.05	
2010-06-24	10:25:43.211913	1	32	55	0.05	
2010-06-24	10:25:45.923772	1	32	54	0.05	
2010-06-24	10:25:48.635631	1	32	53	0.05	
