2011-02-10	08:57:27.366447	1	36	15	0.9	
2011-02-10	08:57:27.50586	1	36	16	0.9	
2011-02-10	08:57:27.645272	1	36	17	0.9	
2011-02-10	08:57:27.784685	1	36	18	0.9	
2011-02-10	08:57:27.924098	1	36	19	0.9	
2011-02-10	08:57:28.06351	1	36	20	0.9	
2011-02-10	08:57:28.202923	1	36	21	0.9	
2011-02-10	08:57:28.342336	1	36	22	0.9	
2011-02-10	08:57:28.481749	1	36	23	0.9	
2011-02-10	08:57:28.621161	1	36	24	0.9	
2011-02-10	08:57:28.760574	1	36	25	0.58	
2011-02-10	08:57:28.976598	1	35	26	0.58	
2011-02-10	08:57:29.192622	1	35	27	0.58	
2011-02-10	08:57:29.408646	1	34	28	0.58	
2011-02-10	08:57:29.624669	1	34	29	0.58	
2011-02-10	08:57:29.840693	1	33	30	0.58	
2011-02-10	08:57:30.056717	1	33	31	0.47	
2011-02-10	08:57:30.325509	1	33	32	0.47	
2011-02-10	08:57:30.594302	1	33	33	1.29	
2011-02-10	08:57:30.691139	1	32	34	1.29	
2011-02-10	08:57:30.787976	1	32	35	1.29	
2011-02-10	08:57:30.884812	1	32	36	1.29	
2011-02-10	08:57:30.981649	1	32	37	1.29	
2011-02-10	08:57:31.078486	1	32	38	1.29	
2011-02-10	08:57:31.175323	1	32	39	1.29	
2011-02-10	08:57:31.27216	1	32	40	1.29	
2011-02-10	08:57:31.368997	1	32	41	1.29	
2011-02-10	08:57:31.465833	1	32	42	1.29	
2011-02-10	08:57:31.56267	1	32	43	1.29	
2011-02-10	08:57:31.659507	1	32	44	0.71	
2011-02-10	08:57:31.835063	1	32	45	0.71	
2011-02-10	08:57:32.010619	1	32	46	0.71	
2011-02-10	08:57:32.186175	1	32	47	0.71	
2011-02-10	08:57:32.361731	1	32	48	0.71	
2011-02-10	08:57:32.537286	1	32	49	0.71	
2011-02-10	08:57:32.712842	1	32	50	0.71	
2011-02-10	08:57:32.888398	1	32	51	0.71	
2011-02-10	08:57:33.063954	1	32	52	2.33	
2011-02-10	08:57:33.117666	1	32	53	2.33	
2011-02-10	08:57:33.171378	1	32	54	2.33	
2011-02-10	08:57:33.22509	1	32	55	2.33	
2011-02-10	08:57:33.278802	1	32	56	2.33	
2011-02-10	08:57:33.332515	1	32	57	2.33	
2011-02-10	08:57:33.386227	1	32	58	2.33	
2011-02-10	08:57:33.439939	1	32	59	2.33	
2011-02-10	08:57:33.493651	1	32	60	2.33	
2011-02-10	08:57:33.547363	1	32	61	2.33	
2011-02-10	08:57:33.601075	1	32	62	0.16	1-begin
2011-02-10	08:57:34.403946	1	32	61	0.16	
2011-02-10	08:57:35.206817	1	32	60	0.16	
2011-02-10	08:57:36.009688	1	32	59	0.16	
2011-02-10	08:57:36.812559	1	32	58	0.16	
2011-02-10	08:57:37.61543	1	32	57	0.16	
2011-02-10	08:57:38.418301	1	32	56	0.16	
2011-02-10	08:57:39.221172	1	32	55	0.16	
2011-02-10	08:57:40.024043	1	32	54	0.16	
2011-02-10	08:57:40.826914	1	32	53	0.16	
2011-02-10	08:57:41.629785	1	32	52	1.11	
2011-02-10	08:57:41.742875	1	32	51	1.11	
2011-02-10	08:57:41.855966	1	32	50	1.11	
2011-02-10	08:57:41.969056	1	32	49	1.11	
2011-02-10	08:57:42.082146	1	32	48	1.11	
2011-02-10	08:57:42.195236	1	32	47	1.11	
2011-02-10	08:57:42.308327	1	32	46	1.11	
2011-02-10	08:57:42.421417	1	32	45	1.11	
2011-02-10	08:57:42.534507	1	32	44	0.6	
2011-02-10	08:57:42.741514	1	32	43	0.6	
2011-02-10	08:57:42.94852	1	32	42	0.6	
2011-02-10	08:57:43.155527	1	32	41	0.6	
2011-02-10	08:57:43.362533	1	32	40	0.6	
2011-02-10	08:57:43.56954	1	32	39	0.6	
2011-02-10	08:57:43.776546	1	32	38	0.6	
2011-02-10	08:57:43.983553	1	32	37	0.6	
2011-02-10	08:57:44.190559	1	32	36	0.6	
2011-02-10	08:57:44.397566	1	32	35	0.6	
2011-02-10	08:57:44.604572	1	32	34	0.6	
2011-02-10	08:57:44.811579	1	33	33	0.23	
2011-02-10	08:57:45.366839	1	32	34	0.23	
2011-02-10	08:57:45.922099	1	32	35	0.23	
2011-02-10	08:57:46.47736	1	32	36	0.23	
2011-02-10	08:57:47.03262	1	32	37	0.23	
2011-02-10	08:57:47.58788	1	32	38	0.23	
2011-02-10	08:57:48.14314	1	32	39	0.23	
2011-02-10	08:57:48.6984	1	32	40	0.23	
2011-02-10	08:57:49.25366	1	32	41	0.23	
2011-02-10	08:57:49.808921	1	32	42	0.23	
2011-02-10	08:57:50.364181	1	32	43	0.23	
2011-02-10	08:57:50.919441	1	32	44	0.17	
2011-02-10	08:57:51.664006	1	32	45	0.17	
2011-02-10	08:57:52.408571	1	32	46	0.17	
2011-02-10	08:57:53.153136	1	32	47	0.17	
2011-02-10	08:57:53.897701	1	32	48	0.17	
2011-02-10	08:57:54.642266	1	32	49	0.17	
2011-02-10	08:57:55.386831	1	32	50	0.17	
2011-02-10	08:57:56.131396	1	32	51	0.17	
2011-02-10	08:57:56.875961	1	32	52	0.13	
2011-02-10	08:57:57.857527	1	31	51	0.13	
